Short15,Short30,ShortDCA,OnePrcnt,GrtrThnHgh
-0.008098328,-0.008098328,-0.007229966,-0.008098328,-0.008098328
-0.01268695,0.071379575,-0.011816311,-0.01268695,-0.01268695
-0.001600134,-0.001600134,-0.000709191,-0.001600134,-0.001600134
0.021434626,0.021434626,0.022346772,0.021434626,0.021434626
0.019499536,0.019499536,0.020390054,0.019499536,0.019499536
-0.007096089,-0.007096089,-0.006246133,-0.007096089,-0.007096089
0.017335808,-0.009501531,-0.008648305,-0.009501531,-0.009501531
0.013224235,0.013224235,0.014104652,0.013224235,0.013224235
-0.018380709,-0.018380709,-0.017539618,-0.018380709,-0.018380709
0.007194492,0.007194492,0.008072904,0.007194492,0.007194492
-0.013141442,-0.013141442,-0.012287658,-0.013141442,-0.013141442
0.011757647,0.011757647,0.012643862,0.011757647,0.011757647
0.004622104,0.004622104,0.005491081,0.004622104,0.004622104
-0.007537331,-0.007537331,-0.006683559,-0.007537331,-0.007537331
-0.015356797,-0.015356797,-0.014504053,-0.015356797,-0.015356797
0.009562143,0.009562143,0.010449336,0.009562143,0.009562143
-0.009339037,-0.009339037,-0.008477457,-0.009339037,-0.009339037
0.008259384,0.008259384,0.009143766,0.008259384,0.008259384
-0.025829766,-0.025829766,-0.024983026,-0.025829766,-0.025829766
-0.00835934,-0.00835934,-0.007475331,-0.00835934,-0.00835934
0.004321085,0.004321085,0.005223142,0.004321085,0.004321085
0.034457059,0.034457059,0.035381355,0.034457059,0.034457059
0.001646828,0.001646828,0.002511225,0.001646828,0.001646828
0.035426641,0.035426641,0.036317951,0.035426641,0.035426641
0.004242091,0.004242091,0.005076262,0.004242091,0.004242091
0.008736809,0.008736809,0.009570481,0.008736809,0.008736809
0.001887786,0.001887786,0.002707949,0.001887786,0.001887786
0.022976687,0.022976687,0.023811851,0.022976687,0.022976687
-0.03523147,-0.03523147,-0.034462146,-0.03523147,-0.03523147
0.012161126,0.012161126,0.01299705,0.012161126,0.012161126
-0.005475888,-0.005475888,-0.004665069,-0.005475888,-0.005475888
-0.001643763,-0.001643763,-0.000826005,-0.001643763,-0.001643763
-0.00577997,-0.00577997,-0.004964927,-0.00577997,-0.00577997
-0.017741757,-0.017741757,-0.016932502,-0.017741757,-0.017741757
0.012143634,0.012143634,0.012991873,0.012143634,0.012143634
0.026115978,0.026115978,0.026964898,0.026115978,0.026115978
-0.005051665,-0.005051665,-0.004250143,-0.005051665,-0.005051665
0.028245261,0.002738278,0.003549524,0.002738278,0.002738278
0.001228898,0.001228898,0.002036057,0.001228898,0.001228898
-0.001863802,-0.001863802,-0.001060771,-0.001863802,-0.001863802
-0.014004473,-0.014004473,-0.013210367,-0.014004473,-0.014004473
0.006455071,0.006455071,0.007276506,0.006455071,0.006455071
-0.003763314,-0.003763314,-0.002956092,-0.003763314,-0.003763314
0.01949786,0.01949786,0.020326379,0.01949786,0.01949786
0.006303467,0.006303467,0.007104971,0.006303467,0.006303467
-0.012236083,-0.012236083,-0.011454896,-0.012236083,-0.012236083
0.01553573,0.01553573,0.016348188,0.01553573,0.01553573
-0.001756985,-0.001756985,-0.000971208,-0.001756985,-0.001756985
0.021703775,0.021703775,0.022508802,0.109145846,0.110089353
0.008393984,0.008393984,0.009171033,0.008393984,0.008393984
-0.008258827,-0.008258827,-0.007501555,-0.008258827,-0.008258827
-0.013846368,-0.013846368,-0.013087672,-0.013846368,-0.013846368
0.017834725,0.017834725,0.018628179,0.017834725,0.017834725
0.003279262,0.003279262,0.004047067,0.003279262,0.003279262
-0.001002401,-0.001002401,-0.000240955,-0.001002401,-0.001002401
-0.000676171,-0.000676171,8.57076E-05,-0.000676171,-0.000676171
0.015038775,0.015038775,0.015812568,0.015038775,0.015038775
-0.003795404,-0.003795404,-0.00304779,-0.003795404,-0.003795404
0.008461526,0.008461526,0.009220652,0.008461526,0.008461526
-0.005104956,-0.005104956,-0.004362885,-0.005104956,-0.005104956
-0.010057846,-0.010057846,-0.009316234,-0.010057846,-0.010057846
0.014278367,0.014278367,0.015045356,0.014278367,0.014278367
0.012534698,0.012534698,0.01328902,0.012534698,0.012534698
-0.002973196,-0.002973196,-0.002240168,-0.002973196,-0.002973196
-0.003204881,-0.003204881,-0.002470378,-0.003204881,-0.003204881
0.007867679,0.007867679,0.00861218,0.007867679,0.007867679
-0.002503507,-0.002503507,-0.001772959,-0.002503507,-0.002503507
-0.024917895,-0.024917895,-0.024202494,-0.024917895,-0.024917895
0.022456099,-0.001129533,-0.000378502,-0.001129533,-0.001129533
0.00401205,0.00401205,0.004767233,0.00401205,0.00401205
0.009150779,0.009150779,0.009906225,0.009150779,0.009150779
0.001448674,0.001448674,0.002191001,0.001448674,0.001448674
0.019566672,0.019566672,0.020320776,0.019566672,0.019566672
0.001828721,0.001828721,0.002554948,0.001828721,0.001828721
-0.003755645,-0.003755645,-0.003035306,-0.003755645,-0.003755645
0.01468979,0.01468979,0.015425699,0.01468979,0.01468979
0.003538821,0.003538821,0.004255587,0.003538821,0.003538821
0.004715613,0.004715613,0.005430179,0.004715613,0.004715613
0.015109712,0.015109712,0.015827771,0.015109712,0.015109712
0.003954438,0.003954438,0.00465354,0.003954438,0.025927274
-0.002403706,-0.002403706,-0.001712248,-0.002403706,-0.002403706
-0.011976611,-0.011976611,-0.011290614,-0.011976611,-0.011976611
0.009129788,0.009129788,0.00983844,0.009129788,0.009129788
0.012834524,0.012834524,0.013538848,0.012834524,0.012834524
0.001032632,0.001032632,0.001719451,0.001032632,0.001032632
-0.009914798,-0.009914798,-0.009236657,-0.009914798,-0.009914798
0.02238497,0.02238497,0.023091763,0.049479049,0.02238497
0.000910207,0.000910207,0.001586537,0.000910207,0.000910207
-0.001551851,-0.001551851,-0.000878254,-0.001551851,-0.001551851
-0.015236281,-0.015236281,-0.014571332,-0.015236281,-0.015236281
0.000995265,0.000995265,0.001681168,0.000995265,0.000995265
-0.014110805,-0.014110805,-0.013436386,-0.014110805,-0.014110805
0.00184385,0.00184385,0.002538517,0.00184385,0.00184385
-0.008266821,-0.008266821,-0.007580906,-0.008266821,-0.008266821
0.010765697,0.010765697,0.011470116,0.010765697,0.010765697
-0.009738123,-0.009738123,-0.00905582,-0.009738123,-0.009738123
-0.001761868,-0.001761868,-0.001067784,-0.001761868,-0.001761868
0.008024635,0.008024635,0.008726273,0.008024635,0.008024635
0.011635712,0.011635712,0.012333772,0.011635712,0.011635712
-0.008100617,-0.008100617,-0.007424514,-0.008100617,-0.008100617
0.01899155,0.01899155,0.019691315,0.01899155,0.01899155
0.003404994,0.003404994,0.004080748,0.003404994,0.003404994
-0.005586209,-0.005586209,-0.004919232,-0.005586209,-0.005586209
-0.013480218,-0.013480218,-0.012815265,-0.013480218,-0.013480218
0.009547894,0.009547894,0.010237203,0.009547894,0.009547894
0.005730629,0.005730629,0.006410373,0.005730629,0.005730629
-0.003426775,-0.003426775,-0.00275751,-0.003426775,-0.003426775
-0.006327299,-0.006327299,-0.005658136,-0.006327299,-0.006327299
-0.012433529,-0.012433529,-0.011764694,-0.012433529,-0.012433529
0.011805718,0.011805718,0.012499126,0.011805718,0.011805718
-0.014617665,-0.014617665,-0.013950701,-0.014617665,-0.014617665
0.009511644,0.009511644,0.010204607,0.009511644,0.009511644
0.000506017,0.000506017,0.00118586,0.000506017,0.000506017
-0.007090773,-0.007090773,-0.006416891,-0.007090773,-0.007090773
0.017400181,0.017400181,0.018095145,0.017400181,0.017400181
-0.002162828,-0.002162828,-0.001493342,-0.002162828,-0.002162828
-0.007265274,-0.007265274,-0.006598215,-0.007265274,-0.007265274
-0.001809436,-0.001809436,-0.001134256,-0.001809436,-0.001809436
0.002855733,0.002855733,0.003534839,0.002855733,0.002855733
-0.010259387,-0.010259387,-0.009591524,-0.010259387,-0.010259387
0.002724055,0.002724055,0.003407233,0.002724055,0.002724055
-0.017663443,-0.017663443,-0.016996428,-0.017663443,-0.017663443
0.001677951,0.001677951,0.002369859,0.001677951,0.001677951
0.007279623,0.007279623,0.007973755,0.007279623,0.007279623
0.003562222,0.003562222,0.004248322,0.003562222,0.003562222
0.003068771,0.003068771,0.003751632,0.003068771,0.003068771
0.009953139,0.009953139,0.010638117,0.009953139,0.009953139
-0.006381529,-0.006381529,-0.005714723,-0.006381529,-0.006381529
0.006585146,0.006585146,0.007264536,0.006585146,0.006585146
0.000161506,0.000161506,0.000831691,0.000161506,0.000161506
0.009155427,0.009155427,0.009831078,0.009155427,0.009155427
0.002610665,0.002610665,0.003275398,0.002610665,0.002610665
-0.002045182,-0.002045182,-0.001385695,-0.002045182,-0.002045182
0.002969141,0.002969141,0.003632861,0.002969141,0.002969141
-0.010176744,-0.010176744,-0.009524094,-0.010176744,-0.010176744
0.000654567,0.000654567,0.001320702,0.000654567,0.000654567
0.003039074,0.003039074,0.003705916,0.003039074,0.003039074
6.01948E-05,6.01948E-05,0.000722602,6.01948E-05,6.01948E-05
0.006069532,0.006069532,0.006735439,0.006069532,0.006069532
0.005155342,0.005155342,0.005816192,0.005155342,0.005155342
0.01386889,0.01386889,0.014531614,0.050348713,0.055674758
0.004187937,0.004187937,0.004834932,0.004187937,0.004187937
0.001656436,0.001656436,0.002298695,0.001656436,0.001656436
-0.006400922,-0.006400922,-0.005765292,-0.006400922,-0.006400922
0.010035344,0.010035344,0.010685236,0.010035344,0.010035344
-0.008210259,-0.008210259,-0.007578854,-0.008210259,-0.008210259
-0.011972595,-0.011972595,-0.011338781,-0.011972595,-0.011972595
0.005440589,0.005440589,0.006092971,0.005440589,0.005440589
0.00217432,0.00217432,0.002820644,0.00217432,0.00217432
-0.003750142,-0.003750142,-0.003109446,-0.003750142,-0.003750142
0.014298192,0.014298192,0.01495253,0.014298192,0.014298192
-0.003254552,-0.003254552,-0.00262101,-0.003254552,-0.003254552
0.013265481,0.013265481,0.013911215,0.013265481,0.013265481
-0.003155031,-0.003155031,-0.002528477,-0.003155031,-0.003155031
-0.013007856,-0.013007856,-0.012385923,-0.013007856,-0.013007856
0.006071471,0.006071471,0.006713377,0.006071471,0.006071471
-0.019095676,-0.019095676,-0.018474001,-0.019095676,-0.019095676
-0.006053206,-0.006053206,-0.005411408,-0.006053206,-0.006053206
-0.006399119,-0.006399119,-0.005754053,-0.006399119,-0.006399119
0.009760788,0.009760788,0.010420138,0.009760788,0.009760788
-0.010540688,-0.010540688,-0.009901257,-0.010540688,-0.010540688
0.022340031,0.022340031,0.023007318,0.022340031,0.022340031
0.001983873,0.001983873,0.002623165,0.001983873,0.001983873
0.009419339,0.009419339,0.01006169,0.009419339,0.009419339
0.004369568,0.004369568,0.005002339,0.004369568,0.004369568
0.004737298,0.004737298,0.00536715,0.004737298,0.004737298
-0.005263383,-0.005263383,-0.00464313,-0.005263383,-0.005263383
0.004788205,0.004788205,0.005417649,0.004788205,0.004788205
-0.000644942,-0.000644942,-2.22756E-05,-0.000644942,-0.000644942
0.007022635,0.007022635,0.007650093,0.007022635,0.007022635
0.003950834,0.003950834,0.004571629,0.003950834,0.003950834
-0.002591731,-0.002591731,-0.001977788,-0.002591731,-0.002591731
0.003162077,0.003162077,0.003780785,0.003162077,0.023230631
-0.010237413,-0.010237413,-0.009629269,-0.010237413,-0.010237413
0.005157322,0.005157322,0.005780931,0.005157322,0.005157322
0.001292238,0.001292238,0.001909878,0.001292238,0.001292238
-0.014980492,-0.014980492,-0.014374047,-0.014980492,-0.014980492
0.003309557,0.003309557,0.00393627,0.003309557,0.003309557
-0.004701226,-0.004701226,-0.004081954,-0.004701226,-0.004701226
0.002157595,0.002157595,0.00278369,0.002157595,0.002157595
0.015187255,0.015187255,0.015819729,0.015187255,0.015187255
0.001260946,0.001260946,0.00187503,0.001260946,0.001260946
-0.001116337,-0.001116337,-0.000504858,-0.001116337,-0.001116337
0.00360099,0.00360099,0.004215667,0.00360099,0.00360099
0.007908994,0.007908994,0.008523718,0.007908994,0.007908994
-0.005448452,-0.005448452,-0.004847001,-0.005448452,-0.005448452
-0.001367141,-0.001367141,-0.00076028,-0.001367141,-0.001367141
0.005932621,0.005932621,0.006544382,0.005932621,0.005932621
-0.004574536,-0.004574536,-0.0039731,-0.004574536,-0.004574536
-0.005791795,-0.005791795,-0.005188699,-0.005791795,-0.005791795
-0.000515742,-0.000515742,9.37167E-05,-0.000515742,-0.000515742
0.011427887,0.011427887,0.012044571,0.011427887,0.011427887
-0.00011336,-0.00011336,0.000489032,-0.00011336,-0.00011336
-0.007615251,-0.007615251,-0.007017671,-0.007615251,-0.007615251
-0.00639784,-0.00639784,-0.005795298,-0.00639784,-0.00639784
-0.009083661,-0.009083661,-0.008479245,-0.009083661,-0.009083661
0.008016165,0.008016165,0.008636268,0.008016165,0.008016165
-0.008432061,-0.008432061,-0.007827299,-0.008432061,-0.008432061
0.001576941,0.001576941,0.002192627,0.001576941,0.001576941
0.016227423,0.016227423,0.016850748,0.016227423,0.016227423
0.001720458,0.001720458,0.002324703,0.001720458,0.001720458
0.004326766,0.004326766,0.004931179,0.004326766,0.004326766
-0.000236194,-0.000236194,0.000362519,-0.000236194,-0.000236194
0.011264453,0.011264453,0.011869835,0.050297087,0.030270789
-0.003270661,-0.003270661,-0.00268098,-0.003270661,-0.003270661
-0.001771967,-0.001771967,-0.001179812,-0.001771967,-0.001771967
0.004686626,0.004686626,0.005283316,0.004686626,0.004686626
-0.007684227,-0.007684227,-0.007097981,-0.007684227,-0.007684227
0.007348138,0.007348138,0.00794752,0.007348138,0.007348138
-0.008528939,-0.008528939,-0.007943657,-0.008528939,-0.008528939
-0.001065861,-0.001065861,-0.000471452,-0.001065861,-0.001065861
0.011481905,0.011481905,0.012084065,0.011481905,0.011481905
0.002735275,0.002735275,0.003325101,0.002735275,0.002735275
-0.005678939,-0.005678939,-0.005096001,-0.005678939,-0.005678939
0.006638296,0.006638296,0.007231478,0.006638296,0.006638296
0.001255639,0.001255639,0.001841413,0.001255639,0.001255639
0.01179778,0.01179778,0.012388634,0.01179778,0.01179778
-0.000477442,-0.000477442,9.91011E-05,-0.000477442,-0.000477442
0.003931353,0.003931353,0.004510382,0.003931353,0.003931353
0.002818159,0.002818159,0.003393949,0.002818159,0.002818159
-0.001806519,-0.001806519,-0.001235323,-0.001806519,-0.001806519
0.001690958,0.001690958,0.002264864,0.001690958,0.001690958
0.012400848,0.012400848,0.012979579,0.012400848,0.012400848
0.000144243,0.000144243,0.000708642,0.000144243,0.000144243
0.002054747,0.002054747,0.002619823,0.002054747,0.002054747
-0.003093805,-0.003093805,-0.002533101,-0.003093805,-0.003093805
0.012395344,0.012395344,0.012966207,0.012395344,0.012395344
0.001292147,0.001292147,0.001849521,0.001292147,0.001292147
0.002367165,0.002367165,0.002924108,0.002367165,0.002367165
0.0049631,0.0049631,0.005519857,0.0049631,0.0049631
-0.008887606,-0.008887606,-0.008341536,-0.008887606,-0.008887606
0.004786689,0.004786689,0.00534495,0.004786689,0.004786689
-0.005331662,-0.005331662,-0.004781961,-0.005331662,-0.005331662
0.00829458,0.00829458,0.008854489,0.00829458,0.00829458
0.001353385,0.001353385,0.001904559,0.001353385,0.018644534
0.006872406,0.006872406,0.007425563,0.006872406,0.006872406
-0.000929907,-0.000929907,-0.000385081,-0.000929907,-0.000929907
0.007771521,0.007771521,0.008321304,0.007771521,0.007771521
-0.003206683,-0.003206683,-0.002667377,-0.003206683,-0.003206683
-0.002089176,-0.002089176,-0.001547822,-0.002089176,-0.002089176
0.012106299,0.012106299,0.012656205,0.012106299,0.012106299
-0.00979768,-0.00979768,-0.009266399,-0.00979768,-0.00979768
-0.013609605,-0.013609605,-0.013075418,-0.013609605,-0.013609605
0.004989016,0.004989016,0.005540485,0.004989016,0.004989016
-0.002627593,-0.002627593,-0.002083319,-0.002627593,-0.002627593
0.00365122,0.00365122,0.004200064,0.00365122,0.00365122
0.000678275,0.000678275,0.001223205,0.000678275,0.000678275
-0.008371266,-0.008371266,-0.007831924,-0.008371266,-0.008371266
0.001837469,0.001837469,0.002386665,0.001837469,0.001837469
0.012555529,0.012555529,0.013109278,0.012555529,0.012555529
-0.002581427,-0.002581427,-0.002043014,-0.002581427,-0.002581427
0.005027136,0.005027136,0.005570767,0.005027136,0.005027136
0.010667432,0.010667432,0.011211086,0.010667432,0.010667432
-0.004880135,-0.004880135,-0.00435078,-0.004880135,-0.004880135
-0.005468164,-0.005468164,-0.004936809,-0.005468164,-0.005468164
0.009757229,0.009757229,0.010299394,0.009757229,0.009757229
-0.00446853,-0.00446853,-0.003939452,-0.00446853,-0.00446853
-0.004132492,-0.004132492,-0.003601142,-0.004132492,-0.004132492
-0.002571857,-0.002571857,-0.002037751,-0.002571857,-0.002571857
-0.002727006,-0.002727006,-0.002191893,-0.002727006,-0.002727006
-0.001665242,-0.001665242,-0.001128382,-0.001665242,-0.001665242
0.004020822,0.004020822,0.004561349,0.004020822,0.004020822
0.00108422,0.00108422,0.001620719,0.00108422,0.00108422
2.61217E-05,2.61217E-05,0.000561187,2.61217E-05,2.61217E-05
0.009633719,0.009633719,0.010173622,0.009633719,0.009633719
-0.005943057,-0.005943057,-0.005416837,-0.005943057,-0.005943057
0.001679621,0.001679621,0.002212764,0.001679621,0.001679621
0.003336113,0.003336113,0.003868958,0.003336113,0.003336113
0.001723129,0.001723129,0.002253067,0.001723129,0.001723129
-0.008350219,-0.008350219,-0.007826789,-0.008350219,-0.008350219
-0.005770568,-0.005770568,-0.005241637,-0.005770568,-0.005770568
-0.014632855,-0.014632855,-0.014105876,-0.014632855,-0.014632855
-0.015223897,-0.015223897,-0.014689699,-0.015223897,-0.015223897
0.012459492,0.012459492,0.013016895,0.012459492,0.012459492
-0.014349801,-0.014349801,-0.013814131,-0.014349801,-0.014349801
0.005622469,0.005622469,0.00617665,0.005622469,0.005622469
0.011749392,0.011749392,0.012303526,0.011749392,0.011749392
-0.001272573,-0.001272573,-0.000732219,-0.001272573,-0.001272573
-0.01117321,-0.01117321,-0.010637821,-0.01117321,-0.01117321
-0.012957527,-0.012957527,-0.012417358,-0.012957527,-0.012957527
-0.001323784,-0.001323784,-0.000770376,-0.001323784,-0.001323784
-0.002394986,-0.002394986,-0.001841746,-0.002394986,-0.002394986
0.016365339,0.016365339,0.016930024,0.016365339,0.016365339
-0.001018655,-0.001018655,-0.000472869,-0.001018655,-0.001018655
0.013004631,0.013004631,0.01355834,0.013004631,0.013004631
0.004035769,0.004035769,0.004577234,0.004035769,0.004035769
-0.000701011,-0.000701011,-0.000164555,-0.000701011,-0.000701011
0.00529216,0.00529216,0.005831921,0.00529216,0.00529216
0.008514635,0.008514635,0.009052987,0.008514635,0.008514635
0.00767193,0.00767193,0.008205006,0.00767193,0.00767193
-0.002094538,-0.002094538,-0.001570924,-0.002094538,-0.002094538
-0.006645419,-0.006645419,-0.006123374,-0.006645419,-0.006645419
-0.001060983,-0.001060983,-0.000532768,-0.001060983,-0.001060983
0.005160978,0.005160978,0.005692766,0.005160978,0.005160978
-0.013761798,-0.013761798,-0.013242974,-0.013761798,-0.013761798
-0.00112436,-0.00112436,-0.000591836,-0.00112436,-0.00112436
0.000593813,0.000593813,0.001127569,0.000593813,0.000593813
0.005111459,0.005111459,0.00564702,0.005111459,0.005111459
0.001066411,0.001066411,0.001596822,0.001066411,0.001066411
-0.015556975,-0.015556975,-0.015036203,-0.015556975,-0.015556975
0.005312294,0.005312294,0.005852224,0.005312294,0.005312294
0.014091477,0.014091477,0.014632953,0.014091477,0.014091477
0.000587687,0.000587687,0.001114248,0.000587687,0.000587687
-0.004444983,-0.004444983,-0.003921653,-0.004444983,-0.004444983
0.002272028,0.002272028,0.002800962,0.002272028,0.002272028
-0.013794757,-0.013794757,-0.013275756,-0.013794757,-0.013794757
-0.007590826,-0.007590826,-0.007061532,-0.007590826,-0.007590826
-0.005916173,-0.005916173,-0.005382216,-0.005916173,-0.005916173
0.009202511,0.009202511,0.009747522,0.009202511,0.009202511
0.00184347,0.00184347,0.002379284,0.00184347,0.00184347
0.00176855,0.00176855,0.002303052,0.00176855,0.00176855
-0.006722993,-0.006722993,-0.00619424,-0.006722993,-0.006722993
-0.013725473,-0.013725473,-0.013197174,-0.013725473,-0.013725473
-0.010539689,-0.010539689,-0.010002596,-0.010539689,-0.010539689
0.007662407,0.007662407,0.008214907,0.007662407,0.007662407
0.001670618,0.001670618,0.002215357,0.001670618,0.001670618
-0.000765609,-0.000765609,-0.000223396,-0.000765609,-0.000765609
-0.000674902,-0.000674902,-0.000132518,-0.000674902,-0.000674902
-0.010586817,-0.010586817,-0.010049742,-0.010586817,-0.010586817
0.006816727,0.006816727,0.007368798,0.006816727,0.006816727
-0.002574404,-0.002574404,-0.002031483,-0.002574404,-0.002574404
0.000468353,0.000468353,0.001014039,0.000468353,0.000468353
0.004012264,0.004012264,0.004559328,0.004012264,0.004012264
0.001691699,0.001691699,0.002235021,0.001691699,0.001691699
0.016103573,0.016103573,0.016653482,0.016103573,0.016103573
0.00169794,0.00169794,0.002231173,0.00169794,0.00169794
0.005686484,0.005686484,0.006220649,0.005686484,0.005686484
-0.00053508,-0.00053508,-7.502E-06,-0.00053508,-0.00053508
0.000463912,0.000463912,0.000992022,0.000463912,0.000463912
0.003380342,0.003380342,0.003909466,0.003380342,0.003380342
-0.007422266,-0.007422266,-0.006900877,-0.007422266,-0.007422266
0.005247873,0.005247873,0.005779587,0.005247873,0.005247873
0.015964404,0.015964404,0.016498699,0.015964404,0.015964404
0.0015433,0.0015433,0.002061461,0.0015433,0.0015433
-0.009499464,-0.009499464,-0.00898807,-0.009499464,-0.009499464
0.004543339,0.004543339,0.005066687,0.004543339,0.004543339
-0.00983742,-0.00983742,-0.009324164,-0.00983742,-0.00983742
0.005971768,0.005971768,0.006498126,0.005971768,0.005971768
0.001369289,0.001369289,0.001889856,0.001369289,0.001369289
-0.001332095,-0.001332095,-0.000813912,-0.001332095,-0.001332095
0.002623533,0.002623533,0.003144193,0.002623533,0.002623533
-0.004158491,-0.004158491,-0.003642974,-0.004158491,-0.004158491
0.003636189,0.003636189,0.004157641,0.003636189,0.003636189
0.008506646,0.008506646,0.009028459,0.008506646,0.008506646
-0.002980643,-0.002980643,-0.00246939,-0.002980643,-0.002980643
-0.005453005,-0.005453005,-0.004941757,-0.005453005,-0.005453005
-0.000952089,-0.000952089,-0.000435976,-0.000952089,-0.000952089
0.002514647,0.002514647,0.003032776,0.002514647,0.002514647
0.004083801,0.004083801,0.004601172,0.004083801,0.004083801
-0.010430933,-0.010430933,-0.009923376,-0.010430933,-0.010430933
-0.003153344,-0.003153344,-0.00263693,-0.003153344,-0.003153344
-0.008148398,-0.008148398,-0.007633213,-0.008148398,-0.008148398
0.00189928,0.00189928,0.002423686,0.00189928,0.00189928
-0.00824441,-0.00824441,-0.007726568,-0.00824441,-0.00824441
0.003336075,0.003336075,0.003864043,0.003336075,0.003336075
0.001383809,0.001383809,0.001908722,0.001383809,0.001383809
0.000708968,0.000708968,0.001232528,0.000708968,0.000708968
-0.003291106,-0.003291106,-0.002770281,-0.003291106,-0.003291106
-0.004300638,-0.004300638,-0.003778895,-0.004300638,-0.004300638
-0.004788989,-0.004788989,-0.004265524,-0.004788989,-0.004788989
-0.000444884,-0.000444884,8.3118E-05,-0.000444884,-0.000444884
0.00705788,0.00705788,0.007589801,0.00705788,0.00705788
-0.013340343,-0.013340343,-0.012823122,-0.013340343,-0.013340343
0.002705928,0.002705928,0.003238389,0.002705928,0.002705928
-0.009700608,-0.009700608,-0.009176433,-0.009700608,-0.009700608
-0.00196097,-0.00196097,-0.001427805,-0.00196097,-0.00196097
0.009925568,0.009925568,0.010465854,0.009925568,0.009925568
0.000538977,0.000538977,0.001068697,0.000538977,0.000538977
0.004573597,0.004573597,0.005104886,0.004573597,0.004573597
0.001172194,0.001172194,0.001698994,0.001172194,0.001172194
0.004447613,0.004447613,0.00497524,0.004447613,0.004447613
-0.006262361,-0.006262361,-0.005742944,-0.006262361,-0.006262361
-0.00096385,-0.00096385,-0.000438647,-0.00096385,-0.00096385
-0.016320375,-0.016320375,-0.015803018,-0.016320375,-0.016320375
-0.015480689,-0.015480689,-0.014954576,-0.015480689,-0.015480689
0.001174845,0.001174845,0.001717981,0.001174845,0.001174845
0.01297391,0.01297391,0.013522504,0.01297391,0.01297391
-0.003011936,-0.003011936,-0.002479204,-0.003011936,-0.003011936
-0.011675195,-0.011675195,-0.011145779,-0.011675195,-0.011675195
0.001476697,0.001476697,0.002019205,0.001476697,0.001476697
0.013655068,0.013655068,0.014203066,0.013655068,0.013655068
0.002195782,0.002195782,0.002729998,0.002195782,0.002195782
0.012443338,0.012443338,0.012981547,0.012443338,0.012443338
-0.003597673,-0.003597673,-0.00307478,-0.003597673,-0.003597673
0.006524744,0.006524744,0.007054579,0.006524744,0.006524744
-0.002430848,-0.002430848,-0.001909406,-0.002430848,-0.002430848
0.000465361,0.000465361,0.000989318,0.000465361,0.000465361
0.008000457,0.008000457,0.008527837,0.008000457,0.008000457
0.000117656,0.000117656,0.000636488,0.000117656,0.000117656
0.002425191,0.002425191,0.002944889,0.002425191,0.002425191
-0.007781395,-0.007781395,-0.007268498,-0.007781395,-0.007781395
0.00463082,0.00463082,0.005153935,0.00463082,0.00463082
0.001512392,0.001512392,0.002031209,0.001512392,0.001512392
0.011212508,0.011212508,0.011735288,0.011212508,0.011212508
-0.004184934,-0.004184934,-0.003676086,-0.004184934,-0.004184934
0.006887426,0.006887426,0.007403831,0.006887426,0.006887426
-0.00448589,-0.00448589,-0.003979071,-0.00448589,-0.00448589
0.00189021,0.00189021,0.002402313,0.00189021,0.00189021
0.004953628,0.004953628,0.005466066,0.004953628,0.004953628
0.001690425,0.001690425,0.002198422,0.001690425,0.001690425
0.002229495,0.002229495,0.002736651,0.002229495,0.002229495
-0.007054639,-0.007054639,-0.006553553,-0.007054639,-0.007054639
0.002793724,0.002793724,0.003303119,0.002793724,0.002793724
0.004494926,0.004494926,0.005003505,0.004494926,0.004494926
-0.005626776,-0.005626776,-0.005125828,-0.005626776,-0.005626776
0.006326946,0.006326946,0.006836527,0.006326946,0.006326946
-0.013937828,-0.013937828,-0.013441898,-0.013937828,-0.013937828
-0.004669774,-0.004669774,-0.004162363,-0.004669774,-0.004669774
0.001578909,0.001578909,0.002091641,0.001578909,0.001578909
-0.005936317,-0.005936317,-0.005428495,-0.005936317,-0.005936317
0.005926525,0.005926525,0.006443212,0.005926525,0.005926525
0.00427003,0.00427003,0.004782564,0.00427003,0.00427003
-0.000197428,-0.000197428,0.000310397,-0.000197428,-0.000197428
0.015180646,0.015180646,0.015696122,0.015180646,0.116106605
0.003243521,0.003243521,0.003745063,0.003243521,0.003243521
-0.000607895,-0.000607895,-0.000110142,-0.000607895,-0.000607895
0.006672722,0.006672722,0.007174156,0.006672722,0.006672722
-0.009982071,-0.009982071,-0.009492446,-0.009982071,-0.009982071
-0.007526652,-0.007526652,-0.007031108,-0.007526652,-0.007526652
0.002005097,0.002005097,0.002508943,0.002005097,0.002005097
-0.00226794,-0.00226794,-0.001767498,-0.00226794,-0.00226794
-0.007300455,-0.007300455,-0.006801656,-0.007300455,-0.007300455
-0.00930273,-0.00930273,-0.008801528,-0.00930273,-0.00930273
0.004450246,0.004450246,0.004962918,0.004450246,0.004450246
0.005251822,0.005251822,0.005762369,0.005251822,0.005251822
-0.009685679,-0.009685679,-0.0091856,-0.009685679,-0.009685679
0.000389814,0.000389814,0.000899664,0.000389814,0.000389814
0.002564156,0.002564156,0.003074655,0.002564156,0.002564156
-0.009715406,-0.009715406,-0.009212706,-0.009715406,-0.009715406
-0.000857814,-0.000857814,-0.000345901,-0.000857814,-0.000857814
0.014879354,0.014879354,0.01539951,0.014879354,0.014879354
0.012879297,0.012879297,0.013390555,0.012879297,0.012879297
0.001812615,0.001812615,0.002311605,0.001812615,0.001812615
