Long15,Long30,LongDCA
-0.005792046,-0.005792046,-0.005603711
0.003883882,0.003883882,0.004075121
0.002998336,0.002998336,0.003188632
0.003375178,0.003375178,0.00356494
-0.001633888,-0.001633888,-0.001445744
0,0,0.000188724
-0.002214045,-0.002214045,-0.002025774
-0.010419701,-0.010419701,-0.010232599
0.001267398,0.001267398,0.001458666
-0.001947391,-0.001947391,-0.001757014
0.009756098,0.009756098,0.009949046
0.00637685,0.00637685,0.006567258
-0.002112154,-0.002112154,-0.001924584
0.000673465,0.000673465,0.000861922
0.006441669,0.006441669,0.006631048
-0.000382126,-0.000382126,-0.00019527
0.002102466,0.002102466,0.002289823
-0.003051688,-0.003051688,-0.00286572
0.001913115,0.001913115,0.002100546
0.007733483,0.007733483,0.007921608
0.000378901,0.000378901,0.000564185
-0.004829946,-0.004829946,-0.004645731
-0.004663171,-0.004663171,-0.004478064
0.004206932,0.004206932,0.004394528
0.005617481,0.005617481,0.005804518
-0.000284103,-0.000284103,-9.92E-05
-0.002935856,-0.002935856,-0.002751461
9.50E-05,9.50E-05,0.000280469
0.000854744,0.000854744,0.001040299
0.000664263,0.000664263,0.000849589
0.006922741,0.006922741,0.007109068
9.42E-05,9.42E-05,0.000277956
0.003578472,0.003578472,0.003762819
0.007319114,0.007319114,0.007503454
-0.000279441,-0.000279441,-9.79E-05
0.005777134,0.005777134,0.005959838
0.007689411,0.007689411,0.007871378
0.000919426,0.000919426,0.00109876
0.000826637,0.000826637,0.001005757
-0.000183526,-0.000183526,-4.77E-06
-0.00514049,-0.00514049,-0.004962616
-0.009688088,-0.009688088,-0.009510145
0.002608767,0.002608767,0.00279065
0.001300985,0.001300985,0.001482125
-0.002320186,-0.002320186,-0.002139967
0.003906958,0.003906958,0.00408869
-0.003057839,-0.003057839,-0.002878103
-0.008365034,-0.008365034,-0.008185739
0.001405886,0.001405886,0.001588443
0.008517447,0.008517447,0.008701008
-0.002134599,-0.002134599,-0.001954543
-0.002046075,-0.002046075,-0.001865651
-0.001211603,-0.001211603,-0.00103069
-0.006345059,-0.006345059,-0.006164891
0.006667283,0.006667283,0.006850944
0.002611996,0.002611996,0.002793672
0.005954596,0.005954596,0.00613637
0.008139077,0.008139077,0.008320134
0.004862376,0.004862376,0.005041356
0.000821729,0.000821729,0.000999095
-0.001550867,-0.001550867,-0.001374098
0.002832389,0.002832389,0.003010179
0.003826512,0.003826512,0.004003944
-0.002450499,-0.002450499,-0.00227488
-0.000636957,-0.000636957,-0.000460618
-0.003004315,-0.003004315,-0.002828313
0.002374167,0.002374167,0.002551621
-0.005192676,-0.005192676,-0.00501701
-0.001465165,-0.001465165,-0.001287951
-0.00137566,-0.00137566,-0.001198202
-0.006428478,-0.006428478,-0.006251707
-0.009889999,-0.009889999,-0.009712735
-0.002147162,-0.002147162,-0.001966759
0.001496903,0.001496903,0.001678322
0.005791639,0.005791639,0.00597353
-0.009101848,-0.009101848,-0.008923715
-0.005717499,-0.005717499,-0.005537148
-0.000848454,-0.000848454,-0.000666211
0.002453081,0.002453081,0.002636048
0.003576442,0.003576442,0.003759133
-0.004595311,-0.004595311,-0.004414786
-0.013190136,-0.013190136,-0.013010376
0.006492267,0.006492267,0.006678029
0.003320044,0.003320044,0.003503992
0.005767231,0.005767231,0.005950984
0.004512164,0.004512164,0.004694602
-0.00187158,-0.00187158,-0.001691148
0.002156338,0.002156338,0.002337804
0.009823211,0.009823211,0.010005639
0.009634991,0.009634991,0.009815579
0.006514948,0.006514948,0.006693227
0.000820467,0.000820467,0.000996559
0.004827828,0.004827828,0.00500445
0.001359813,0.001359813,0.001534948
0.001810655,0.001810655,0.001985601
-0.002801428,-0.002801428,-0.002627633
-0.007430893,-0.007430893,-0.007257449
0.001460814,0.001460814,0.001637091
0.000364673,0.000364673,0.000540469
-0.00829311,-0.00829311,-0.00811893
-0.005605596,-0.005605596,-0.005429514
-0.005175095,-0.005175095,-0.004997975
-0.003437092,-0.003437092,-0.003258772
-0.00391497,-0.00391497,-0.003736152
0.001403715,0.001403715,0.001584162
0.005046267,0.005046267,0.005227084
0.007810283,0.007810283,0.007990655
0.000461325,0.000461325,0.000638962
-0.000737744,-0.000737744,-0.000560434
-0.002307124,-0.002307124,-0.002129993
0.004162399,0.004162399,0.00434106
0.002118672,0.002118672,0.002296198
-0.001011132,-0.001011132,-0.000834565
-0.003772571,-0.003772571,-0.003596346
-0.007296518,-0.007296518,-0.007120282
-0.001023446,-0.001023446,-0.000844825
-0.003259812,-0.003259812,-0.00308144
-0.001868782,-0.001868782,-0.001689609
0.002995684,0.002995684,0.003176035
0.003266744,0.003266744,0.003446573
0.005674947,0.005674947,0.005854588
0.00869568,0.00869568,0.008874812
-0.003209822,-0.003209822,-0.003034362
-0.005336287,-0.005336287,-0.005160667
-0.007307381,-0.007307381,-0.007131201
-0.004006718,-0.004006718,-0.003828683
-0.005706801,-0.005706801,-0.005528387
0.004892774,0.004892774,0.005074093
-0.008614288,-0.008614288,-0.008436309
-0.000472186,-0.000472186,-0.000291218
0.002929198,0.002929198,0.003110834
-0.003109111,-0.003109111,-0.002929128
0.008033324,0.008033324,0.008215853
0.011813182,0.011813182,0.011994902
-0.002965159,-0.002965159,-0.002788216
-0.000650548,-0.000650548,-0.000472698
-0.002324933,-0.002324933,-0.002147296
0.000932122,0.000932122,0.001110722
9.31E-05,9.31E-05,0.000271398
0.009405001,0.009405001,0.009584864
0.008210323,0.008210323,0.008388267
0.007777454,0.007777454,0.007953843
0.002633022,0.002633022,0.002807125
0.001630001,0.001630001,0.001803443
0.000723271,0.000723271,0.000896244
0.001535812,0.001535812,0.001708771
0.001713891,0.001713891,0.001886586
0.008104403,0.008104403,0.008277872
0.005359589,0.005359589,0.005531166
-0.004353665,-0.004353665,-0.004184681
-0.003569463,-0.003569463,-0.003399635
-0.002865914,-0.002865914,-0.002695387
0.003772283,0.003772283,0.00394441
-0.000357919,-0.000357919,-0.000187174
0.006176181,0.006176181,0.006348075
-0.001334419,-0.001334419,-0.001164885
-0.011045831,-0.011045831,-0.01087775
-0.003152576,-0.003152576,-0.00298129
-0.003975739,-0.003975739,-0.003804083
0.001632958,0.001632958,0.00180624
0.001449108,0.001449108,0.001622046
0.004702867,0.004702867,0.004876086
0.003780772,0.003780772,0.003952992
-0.002510977,-0.002510977,-0.00234051
-0.006113458,-0.006113458,-0.005943209
-0.002351895,-0.002351895,-0.00217998
-0.001269372,-0.001269372,-0.001096894
-0.005810259,-0.005810259,-0.005638376
-0.009496859,-0.009496859,-0.009324643
0.003964239,0.003964239,0.004140438
0.000275464,0.000275464,0.000450292
-0.001101643,-0.001101643,-0.000927134
-0.001838039,-0.001838039,-0.001663497
-0.000552417,-0.000552417,-0.000377359
0.000460571,0.000460571,0.000635873
-0.001565359,-0.001565359,-0.001390524
0.000830001,0.000830001,0.0010055
-0.004330944,-0.004330944,-0.004156525
0.000647848,0.000647848,0.000823871
0.014243442,0.014243442,0.014421709
0.006292121,0.006292121,0.006466476
0.00181246,0.00181246,0.001984924
-0.003527806,-0.003527806,-0.003356602
0.00127087,0.00127087,0.001443478
-0.001903962,-0.001903962,-0.001732149
-0.010900146,-0.010900146,-0.010729586
0.00670405,0.00670405,0.006879528
0.002554269,0.002554269,0.00272783
0.00081889,0.00081889,0.000991679
-0.004454932,-0.004454932,-0.004283224
-0.008219196,-0.008219196,-0.008047401
-0.00626151,-0.00626151,-0.00608798
-0.010656051,-0.010656051,-0.01048223
0.006837155,0.006837155,0.007015924
0.006418623,0.006418623,0.006596073
-0.001294011,-0.001294011,-0.001119075
0.011013373,0.011013373,0.011190663
0.010161113,0.010161113,0.010336293
0.004168555,0.004168555,0.004340914
-0.000812174,-0.000812174,-0.000641411
0.002438557,0.002438557,0.002609985
-0.003333589,-0.003333589,-0.003163591
-0.000271262,-0.000271262,-0.000100201
0.008952039,0.008952039,0.009124696
0.00976874,0.00976874,0.009939974
0.004970312,0.004970312,0.005139055
0.008743248,0.008743248,0.008911759
-0.002101191,-0.002101191,-0.001935964
-0.005527329,-0.005527329,-0.00536235
0.001323352,0.001323352,0.001490363
0.002026458,0.002026458,0.002193338
0.001494759,0.001494759,0.001661185
0.009218569,0.009218569,0.009386
-0.00391472,-0.00391472,-0.003751004
0.005502157,0.005502157,0.005668043
0.003126909,0.003126909,0.00329147
0.000346359,0.000346359,0.000509926
0.005885917,0.005885917,0.006050306
0.005937553,0.005937553,0.006100961
0.003165056,0.003165056,0.003327025
-0.004689998,-0.004689998,-0.004529829
-0.002141878,-0.002141878,-0.001980569
0.000429261,0.000429261,0.000591307
0.001287341,0.001287341,0.00144943
0.006085532,0.006085532,0.006248162
0.003322542,0.003322542,0.003483719
-0.001613272,-0.001613272,-0.001453445
0.003657084,0.003657084,0.003817989
0.004999542,0.004999542,0.005160049
0.002192268,0.002192268,0.002351505
0.002187464,0.002187464,0.002346327
-0.003861644,-0.003861644,-0.00370411
-0.000842795,-0.000842795,-0.000684196
-0.002699055,-0.002699055,-0.002540643
0.000169181,0.000169181,0.000328454
-0.011500084,-0.011500084,-0.011342722
-0.00479047,-0.00479047,-0.004630222
-0.003352235,-0.003352235,-0.003191008
-0.007244468,-0.007244468,-0.007083357
0.006254895,0.006254895,0.006419362
0.004057679,0.004057679,0.00422074
0.005416999,0.005416999,0.005579594
0.009578406,0.009578406,0.009740768
0.008894494,0.008894494,0.009055181
0.003946281,0.003946281,0.004104745
-0.001421745,-0.001421745,-0.001264772
0.003936357,0.003936357,0.004094371
-0.000166889,-0.000166889,-1.02E-05
-0.00100121,-0.00100121,-0.000844612
-0.002505663,-0.002505663,-0.002349168
0.006782199,0.006782199,0.006940522
-0.007817656,-0.007817656,-0.007662704
-0.007208726,-0.007208726,-0.007052481
-0.002532953,-0.002532953,-0.002374858
0.004570857,0.004570857,0.004730457
0.001432406,0.001432406,0.001590759
-0.000588969,-0.000588969,-0.000431187
-0.004798788,-0.004798788,-0.004641603
8.46E-05,8.46E-05,0.000243305
-0.012603603,-0.012603603,-0.012446962
-0.002398749,-0.002398749,-0.002238494
-0.003778403,-0.003778403,-0.00361801
-0.00155159,-0.00155159,-0.001390256
0.001726642,0.001726642,0.001888732
-0.010945419,-0.010945419,-0.010785682
-0.003572708,-0.003572708,-0.003410025
-0.001049366,-0.001049366,-0.000885713
0.001925886,0.001925886,0.002090172
-0.006902517,-0.006902517,-0.006740018
-0.004399085,-0.004399085,-0.004235071
0.013432272,0.013432272,0.013599934
0.012033467,0.012033467,0.01219865
0.006203696,0.006203696,0.006365949
-0.014386034,-0.014386034,-0.014228107
-0.005647272,-0.005647272,-0.005485645
0.004630896,0.004630896,0.004795094
0.0036528,0.0036528,0.003816056
-0.006152513,-0.006152513,-0.005991467
-0.002179789,-0.002179789,-0.002017124
-0.011184883,-0.011184883,-0.01102336
-0.008571951,-0.008571951,-0.008408197
-0.011498351,-0.011498351,-0.011333695
0.007033345,0.007033345,0.00720301
-0.005641091,-0.005641091,-0.005474759
0.011076056,0.011076056,0.011246115
0.003562531,0.003562531,0.003729449
0.012602041,0.012602041,0.012769837
0.003067476,0.003067476,0.003231596
-0.001922184,-0.001922184,-0.001759407
-0.003851895,-0.003851895,-0.003689146
0.000615168,0.000615168,0.000779253
0.005445301,0.005445301,0.005610049
0.004367575,0.004367575,0.004531229
-0.007479561,-0.007479561,-0.007318568
-0.005082387,-0.005082387,-0.004919815
-0.012066258,-0.012066258,-0.011904029
-0.001961318,-0.001961318,-0.001795455
-0.013041528,-0.013041528,-0.012877211
-0.014933497,-0.014933497,-0.014767355
0.000367521,0.000367521,0.000538772
0.008817037,0.008817037,0.008989641
0.015659159,0.015659159,0.015831386
0.000537872,0.000537872,0.00070489
0.009765239,0.009765239,0.009933679
-0.010558087,-0.010558087,-0.010394661
-0.012015755,-0.012015755,-0.011850856
-0.008531512,-0.008531512,-0.008364046
-0.004302463,-0.004302463,-0.004132864
-0.002298428,-0.002298428,-0.002127783
0.007003336,0.007003336,0.007175939
0.014458291,0.014458291,0.014630933
0.012177503,0.012177503,0.012347273
0.004188584,0.004188584,0.00435496
-0.000887451,-0.000887451,-0.000722634
-0.004441286,-0.004441286,-0.004276936
-0.005710207,-0.005710207,-0.005545362
-0.004486719,-0.004486719,-0.004320751
0.00540832,0.00540832,0.005576665
0.005648171,0.005648171,0.005815623
-0.005349006,-0.005349006,-0.005184343
-0.014161531,-0.014161531,-0.013997476
-0.015001382,-0.015001382,-0.01483514
0.005076639,0.005076639,0.005248823
-0.015244706,-0.015244706,-0.015076883
-0.002424713,-0.002424713,-0.002252103
0.001215266,0.001215266,0.001388897
0.01241832,0.01241832,0.01259365
0.016508356,0.016508356,0.016682205
0.007076746,0.007076746,0.007246156
-0.004234243,-0.004234243,-0.004067941
0.006514078,0.006514078,0.006682861
-0.007280881,-0.007280881,-0.007115516
-0.00814923,-0.00814923,-0.007982825
-0.012506874,-0.012506874,-0.012339867
-0.020985449,-0.020985449,-0.020817808
0.006326704,0.006326704,0.006502686
-0.001313691,-0.001313691,-0.001140173
-0.008174406,-0.008174406,-0.008001884
-0.016104557,-0.016104557,-0.015932034
-0.010880011,-0.010880011,-0.010703764
0.008274107,0.008274107,0.008455711
0.004730624,0.004730624,0.004910072
0.029499366,0.029499366,0.02968234
0.007466894,0.007466894,0.00764079
-0.003983695,-0.003983695,-0.003813078
-0.014882318,-0.014882318,-0.014712922
-0.009064366,-0.009064366,-0.008891425
-0.009718885,-0.009718885,-0.009544509
-0.009236977,-0.009236977,-0.009060834
0.016024104,0.016024104,0.016206389
-0.002963152,-0.002963152,-0.002787126
0.014667798,0.014667798,0.014847438
0.011243415,0.011243415,0.011419829
-0.003083266,-0.003083266,-0.002911316
0.014901631,0.014901631,0.015077195
-0.006371807,-0.006371807,-0.006202476
-0.011152379,-0.011152379,-0.010982811
-0.012218082,-0.012218082,-0.012046816
-0.014272122,-0.014272122,-0.014099128
0.003764479,0.003764479,0.003943158
0.004327378,0.004327378,0.004505455
-0.011777125,-0.011777125,-0.01160269
0.004747583,0.004747583,0.004927017
-0.013982614,-0.013982614,-0.013807388
0.010268978,0.010268978,0.010451027
0.003097773,0.003097773,0.003276661
0.010326182,0.010326182,0.01050577
-0.004107365,-0.004107365,-0.003932182
-0.013044312,-0.013044312,-0.012870017
0.12612982,-0.010009708,-0.009832598
-0.000883518,-0.000883518,-0.000703
-0.004912557,-0.004912557,-0.00473264
0.008491311,0.008491311,0.008674519
0.013510848,0.013510848,0.013693384
0.022024788,0.022024788,0.022206371
-0.002835567,-0.002835567,-0.00266225
-0.013364967,-0.013364967,-0.013193022
0.015179192,0.015179192,0.015358476
0.0004732,0.0004732,0.000647214
0.005959109,0.005959109,0.006133965
0.00188063,0.00188063,0.002053715
0.005537269,0.005537269,0.00571063
0.003546743,0.003546743,0.003718778
0.005766388,0.005766388,0.005938165
0.013870908,0.013870908,0.014043047
0.00191535,0.00191535,0.002083104
-0.002366882,-0.002366882,-0.002200193
-0.003102436,-0.003102436,-0.002935503
-0.009427908,-0.009427908,-0.009261546
-0.012844197,-0.012844197,-0.012676858
-0.001497744,-0.001497744,-0.001326309
-0.001687447,-0.001687447,-0.001515817
0.00225378,0.00225378,0.002426349
-0.001686499,-0.001686499,-0.001515023
-0.009385265,-0.009385265,-0.009214854
0.000568432,0.000568432,0.000742156
-0.00795383,-0.00795383,-0.007781713
-0.010117381,-0.010117381,-0.009944293
-0.009642272,-0.009642272,-0.009467361
0.002920874,0.002920874,0.003099697
-0.006989622,-0.006989622,-0.006813114
0.000195493,0.000195493,0.000374498
-0.000998852,-0.006841922,-0.006664243
-0.007085936,-0.007085936,-0.006907109
-0.003568243,-0.003568243,-0.003387534
0.013727295,0.013727295,0.013911766
-0.002845658,-0.002845658,-0.002666693
0.007872417,0.007872417,0.008053789
0.005858221,0.005858221,0.006037785
0.009803941,0.009803941,0.009983127
-0.001441911,-0.001441911,-0.001266472
0.003561831,0.003561831,0.003738373
0.002494024,0.002494024,0.002669721
0.001243871,0.001243871,0.001418882
0.004873882,0.004873882,0.005049278
-0.003708987,-0.003708987,-0.003535962
-0.00868656,-0.00868656,-0.008513789
-0.006066413,-0.006066413,-0.005891698
-0.001550116,-0.001550116,-0.001373567
0.002910955,0.002910955,0.003088537
0.010448926,0.010448926,0.010627292
-0.002776714,-0.002776714,-0.002602534
-0.003648632,-0.003648632,-0.00347415
0.02033343,0.02033343,0.020512735
0.008311343,0.008311343,0.008484974
0.004121347,0.004121347,0.004292801
0.001492575,0.001492575,0.001662849
0.006426993,0.006426993,0.006597822
0.007218871,0.007218871,0.007388714
0.002297161,0.002297161,0.002464934
-0.005958947,-0.005958947,-0.005792965
-0.002028968,-0.002028968,-0.001861359
0.005359967,0.005359967,0.005529132
-9.19E-05,-9.19E-05,7.54E-05
-0.003401315,-0.003401315,-0.003234558
0.013282852,0.013282852,0.01345295
0.003459308,0.003459308,0.003625521
-0.000907248,-0.000907248,-0.000742356
-0.008262926,-0.008262926,-0.008099126
0.01712136,0.01712136,0.017290724
0.003150653,0.003150653,0.003314851
-0.01247307,-0.01247307,-0.012311963
0.00127214,0.00127214,0.001437526
-0.00199656,-0.00199656,-0.001831951
0.000363745,0.000363745,0.000529046
0.001908908,0.001908908,0.002074377
-0.009617102,-0.009617102,-0.009453875
0.005404873,0.005404873,0.005572158
0.004738014,0.004738014,0.004904261
0.002085817,0.002085817,0.002250816
0.007963774,0.007963774,0.008129368
-0.002064958,-0.002064958,-0.001902333
-0.016374269,-0.016374269,-0.016213671
-0.009512494,-0.009512494,-0.00934811
-0.005540669,-0.005540669,-0.005374068
-0.005757285,-0.005757285,-0.005589821
-0.014476539,-0.014476539,-0.01430961
-0.005307032,-0.005307032,-0.005136104
0.008003087,0.008003087,0.008177196
0.011531134,0.011531134,0.011704435
-0.016071707,-0.016071707,-0.015905085
-0.008167151,-0.008167151,-0.007996476
-0.000766,-0.000766,-0.000592665
-0.01830207,-0.01830207,-0.018131676
-0.000195188,-0.000195188,-1.84E-05
0.01415598,0.01415598,0.014335261
-0.019684978,-0.030515962,-0.030346999
-0.020355427,-0.020355427,-0.02017935
0.011149381,0.011149381,0.011334863
-0.003207698,-0.003207698,-0.003026899
-0.028761061,-0.028761061,-0.028584362
-0.009111669,-0.009111669,-0.00892609
0.020376228,0.020376228,0.020569051
-0.003481864,-0.003481864,-0.003297345
-0.013873179,-0.013873179,-0.01368998
-0.021467247,-0.021467247,-0.021282936
-0.003301448,-0.003301448,-0.003109634
-0.015279325,-0.015279325,-0.015089225
0.024522503,0.024522503,0.024723318
0.022135184,0.022135184,0.022330697
0.014920681,0.014920681,0.015110574
-0.019499705,-0.019499705,-0.019318983
-0.025718461,-0.025718461,-0.025535348
-0.012717783,-0.012717783,-0.012527365
0.009850661,0.009850661,0.010047903
-0.005788412,-0.005788412,-0.005596156
0.021455504,0.021455504,0.02165414
0.000844437,0.000844437,0.00103494
-0.002847469,-0.002847469,-0.002657865
-0.0106822,-0.0106822,-0.010493584
-0.006841982,-0.006841982,-0.006650626
0.030570462,0.030570462,0.030770356
0.020889911,0.020889911,0.021082015
-0.002046214,-0.002046214,-0.001862303
0.000102543,0.000102543,0.000287194
0.001332619,0.001332619,0.001517444
0.021703552,0.021703552,0.021891852
-0.003497893,-0.009018046,-0.008839321
-0.008392336,-0.008392336,-0.008211903
-0.019883726,-0.019883726,-0.019703907
-0.028089939,-0.028089939,-0.027908042
-0.011025466,-0.011025466,-0.010835061
0.013746131,0.013746131,0.013943442
-0.002562524,-0.002562524,-0.002371056
0.008670574,0.008670574,0.008864658
0.015281704,0.015281704,0.015475344
0.017037786,0.017037786,0.017228805
-0.017882887,-0.017882887,-0.017701552
-0.001674299,-0.001674299,-0.001486649
0.012054518,0.012054518,0.012245031
0.005385779,0.005385779,0.005572748
-0.002575461,-0.002575461,-0.002391001
-0.001962435,-0.001962435,-0.001777419
-0.005588337,-0.005588337,-0.005403665
-0.00083249,-0.00083249,-0.000645927
0.010936319,0.010936319,0.011125202
-0.005048403,-0.005048403,-0.004864552
-0.012943978,-0.012943978,-0.012760695
-0.021296674,-0.021296674,-0.021112593
-0.003108597,-0.003108597,-0.00291705
0.00279572,0.00279572,0.002988965
0.000428919,0.000428919,0.000621133
-0.010396581,-0.010396581,-0.010206564
-0.018087274,-0.018087274,-0.01789679
0.00308844,0.00308844,0.003286578
0.000439861,0.000439861,0.000636829
-0.000329809,-0.000329809,-0.000133118
0.014513469,0.014513469,0.014713107
0.004356262,-0.001625599,-0.001431986
0.014329125,0.014329125,0.014526114
0.013591577,0.013591577,0.013785605
0.007179812,0.007179812,0.007369991
-0.003773981,-0.003773981,-0.003587247
0.010207314,0.010207314,0.01039735
0.004166687,0.004166687,0.004353644
-0.00186723,-0.00186723,-0.001682203
-0.007171087,-0.007171087,-0.006986733
0,0,0.000186992
0.01873758,0.01873758,0.01892804
0.006781782,0.006781782,0.00696651
-0.010614421,-0.010614421,-0.01043414
0.008665123,0.008665123,0.008850854
0.011249724,0.011249724,0.011434298
0.002730633,0.002730633,0.002911583
0.005950539,0.005950539,0.006131543
-0.000902306,-0.000902306,-0.000723631
-0.003713026,-0.003713026,-0.003534724
-0.012389162,-0.012389162,-0.012211786
-0.00836308,-0.00836308,-0.008182779
0.003496832,0.003496832,0.003680795
-0.002357323,-0.002357323,-0.002175104
-0.000719119,-0.000719119,-0.000536203
0.003803866,0.003803866,0.003987708
0.003174908,0.003174908,0.003357905
-0.013884646,-0.013884646,-0.013705362
-0.018324838,-0.018324838,-0.018143882
-0.008858859,-0.008858859,-0.008672782
-0.007767642,-0.007767642,-0.00757973
0.001072365,0.001072365,0.001263398
0.016446981,0.010498168,0.010690758
0,0,0.000188572
-0.013993427,-0.013993427,-0.013807528
-0.010536533,-0.010536533,-0.010347371
0.006302315,0.006302315,0.006496707
-0.002267563,-0.002267563,-0.00207607
-0.003030292,-0.003030292,-0.002838547
-0.000759878,-0.000759878,-0.00056715
0.017490505,0.017490505,0.017686865
0.007473809,0.007473809,0.007664857
0.004451017,0.004451017,0.004640043
-0.010867261,-0.010867261,-0.010681978
-0.003946699,-0.003946699,-0.003758104
-0.016813012,-0.016813012,-0.016626151
-0.016446956,-0.016446956,-0.016256865
-0.008084197,-0.008084197,-0.007889322
0.006810316,0.006810316,0.00700969
-0.001996008,-0.001996008,-0.001799753
0.003444422,0.003444422,0.003642102
0.021149408,0.021149408,0.021349846
-0.001409727,-0.001409727,-0.001217814
-0.0086871,-0.0086871,-0.008496354
-0.001862175,-0.001862175,-0.00166847
0.003731299,0.003731299,0.003926416
0.001968073,0.001968073,0.002162085
0.01440419,0.01440419,0.014600187
-0.016028378,-0.016028378,-0.015840998
-0.00885533,-0.00885533,-0.008663545
0.000330885,0.000330885,0.000526138
-0.002646433,-0.002646433,-0.002451863
-0.008070713,-0.008070713,-0.007876726
-0.0108433,-0.01683016,-0.016636359
-0.003967781,-0.003967781,-0.003768124
0.000569121,0.000569121,0.000770447
-0.009327812,-0.009327812,-0.009128631
0.002296532,0.002296532,0.002499907
0.014778336,0.014778336,0.01498373
-0.002370727,-0.002370727,-0.002171785
-0.01674781,-0.01674781,-0.016551308
0.006214766,0.006214766,0.006419241
-0.00171567,-0.00171567,-0.0015141
0.020852418,0.020852418,0.021058857
0.01167229,0.01167229,0.011872653
0.001885944,0.001885944,0.002082041
0.018270413,0.018270413,0.018469303
0.006415877,0.006415877,0.006608886
0.005942679,0.005942679,0.006134332
-0.008807723,-0.008807723,-0.008620032
-0.002384059,-0.002384059,-0.00219351
0.003041473,0.003041473,0.00323348
-0.011262649,-0.011262649,-0.011073991
-0.013800679,-0.013800679,-0.013610397
-0.006552688,-0.006552688,-0.006358363
-0.006819464,-0.006819464,-0.006623948
-0.007091367,-0.007091367,-0.006894601
-0.008502437,-0.008502437,-0.008304587
0.002629808,0.002629808,0.002831555
0.014710925,0.014710925,0.014914526
-0.01539674,-0.01539674,-0.015202083
-0.014838523,-0.014838523,-0.014640749
-0.003591681,-0.003591681,-0.003388677
0.000232523,0.000232523,0.000436999
-0.013808681,-0.019995281,-0.019795027
-0.000593155,-0.000593155,-0.000384813
-0.00700292,-0.00700292,-0.006795834
-0.030719673,-0.030719673,-0.030516151
0.004809558,0.004809558,0.005027182
-0.018286757,-0.018286757,-0.018075199
-0.001250144,-0.001250144,-0.001030952
0.040806146,0.040806146,0.041034804
0.007576632,0.007576632,0.007789264
-0.011577954,-0.011577954,-0.011370977
0.010747482,0.010747482,0.010961569
0.000955818,0.000955818,0.001165532
-0.002864622,-0.002864622,-0.002655951
0.003231949,0.003231949,0.003442454
0.010022718,0.010022718,0.010233921
0.004016491,0.004016491,0.004224312
-0.011883692,-0.011883692,-0.011680024
-0.018814015,-0.018814015,-0.018609384
-0.017718446,-0.017718446,-0.017509703
-0.00543615,-0.00543615,-0.00522103
-0.014782634,-0.014782634,-0.014568417
-0.007060875,-0.007060875,-0.006841788
-0.002031797,-0.002031797,-0.001810083
0.00890705,0.00890705,0.009131601
0.015512624,0.015512624,0.0157366
0.026453118,0.026453118,0.026676
-0.013067175,-0.013067175,-0.012858443
-0.008704168,-0.008704168,-0.008491783
-0.013727442,-0.013727442,-0.013514323
-0.015799398,-0.015799398,-0.015583813
-0.022423175,0.249369047,-0.022205652
0.00138927,-0.005604066,-0.005377775
-0.008256946,-0.008256946,-0.008030038
-0.014536778,-0.014536778,-0.014309482
0.005095843,0.005095843,0.005331033
-0.019212743,-0.019212743,-0.018984458
-0.009658536,-0.009658536,-0.009423567
-0.017170329,-0.017170329,-0.016934923
0.00852552,0.00852552,0.008771242
-0.0169069,-0.0169069,-0.016669458
-0.002537355,-0.002537355,-0.002292359
-0.01088191,-0.01088191,-0.010638405
0.03086161,0.03086161,0.031118121
-0.022591891,-0.022591891,-0.022356021
-0.025950015,-0.025950015,-0.02570958
0.031736802,0.031736802,0.031998197
0.007760618,0.007760618,0.008008021
-0.023802815,-0.023802815,-0.023565064
-0.006884725,-0.006884725,-0.006637016
-0.009965266,-0.009965266,-0.009716676
-0.026841779,-0.026841779,-0.026595028
-0.022635317,-0.022635317,-0.02238073
0.016257746,0.016257746,0.016528525
0.016903033,0.016903033,0.017169578
0.005046067,0.005046067,0.005305058
0.034996972,0.034996972,0.035262274
0.000713411,0.000713411,0.000961187
-0.010265198,-0.010265198,-0.010020376
-0.020167114,-0.020167114,-0.019922287
-0.006615657,-0.006615657,-0.0063624
-0.016427423,-0.016427423,-0.016175061
-0.022870855,-0.015590774,-0.022616024
-0.013484737,-0.021558376,-0.021297299
-0.002360749,-0.002360749,-0.002088756
-0.000157722,-0.000157722,0.000115442
-0.017355664,-0.017355664,-0.01708723
0.000963407,0.000963407,0.001241599
0.041867132,0.041867132,0.042156333
-0.001693626,-0.001693626,-0.001427726
0.045959349,0.045959349,0.04623834
0.029047493,0.029047493,0.029309843
0.019343717,0.019343717,0.019596192
0.022490849,0.022490849,0.022739237
-0.017871818,-0.017871818,-0.01763854
-0.015537514,-0.015537514,-0.015299483
0.011943637,0.011943637,0.012192114
0.015596474,0.015596474,0.015842844
0.016878819,0.016878819,0.017121653
-0.005034054,-0.005034054,-0.004800453
-0.028715959,-0.028715959,-0.028486817
-0.011403604,-0.011403604,-0.01116354
-0.001424067,-0.001424067,-0.001178842
-0.000427938,-0.000427938,-0.000182178
0.039092683,0.039092683,0.039348206
0.020321241,0.020321241,0.020562649
-0.005517373,-0.005517373,-0.005286819
-0.000270704,-0.000270704,-3.77E-05
-0.010828303,-0.010828303,-0.010597753
0.027777763,0.027777763,0.028019877
-0.004792984,-0.004792984,-0.004564932
0.006153833,0.006153833,0.00638545
-0.003988765,-0.003988765,-0.003760937
0.003203818,0.003203818,0.003434157
-0.012761169,-0.019693998,-0.019469687
